row_id,amount,source_url,snapshot_date,verbatim_quote_from_source,note,amount_field,api_url,client_id,client_name,client_self_select,currency,dt_posted,filing_type,filing_type_display,filing_uuid,issue_codes,issue_descriptions,money_type,org_id,period,quarter,registrant_id,registrant_name,selected,source_file,verdict
L-c4f9e85b-6540-486d-b785-1b2eb75794ad,40000.00,https://lda.gov/filings/public/filing/c4f9e85b-6540-486d-b785-1b2eb75794ad/print/,2026-09-14,"{""filing_uuid"":""c4f9e85b-6540-486d-b785-1b2eb75794ad"",""filing_type"":""Q1"",""filing_year"":2026,""filing_period"":""first_quarter"",""income"":""40000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c4f9e85b-6540-486d-b785-1b2eb75794ad/,208344,MICROSOFT CORPORATION,,USD,2026-04-16T12:49:25-04:00,Q1,1st Quarter - Report,c4f9e85b-6540-486d-b785-1b2eb75794ad,CPI,"[""Information technology, cloud computing, artificial intelligence, Integrated Visual Augmentation System (IVAS), quantum, government procurement, and transportation issues; FY2026 Department of Defense Appropriations Act (H.R.4016/S.2572); monitoring H.R.7148, Making further consolidated appropriations for the fiscal year ending September 30, 2026, and for other purposes (P.L.119-75), FY2027 National Defense Authorization Act, and FY2027 Department of Defense Appropriations.""]",lobbying_external_fees,Microsoft,2026,1,401105870,"FORZA DC, LLC",yes,sources/lda-microsoft-2026-p1.json,KEEP
L-c50cabd1-f11d-4da7-b85d-fbd1c2633e13,,https://lda.gov/filings/public/filing/c50cabd1-f11d-4da7-b85d-fbd1c2633e13/print/,2026-09-14,"{""filing_uuid"":""c50cabd1-f11d-4da7-b85d-fbd1c2633e13"",""filing_type"":""Q4Y"",""filing_year"":2022,""filing_period"":""fourth_quarter"",""income"":null,""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income/expenses,https://lda.gov/api/v1/filings/c50cabd1-f11d-4da7-b85d-fbd1c2633e13/,151829,MICROSOFT CORPORATION,,USD,2023-01-20T15:40:08-05:00,Q4Y,4th Quarter - Report (No Activity),c50cabd1-f11d-4da7-b85d-fbd1c2633e13,,[],lobbying_unquantified_report,Microsoft,2022,4,41534,WILMER CUTLER PICKERING HALE AND DORR LLP,yes,sources/lda-microsoft-2022-p4.json,OPEN
L-c52b5521-0a2a-4108-b302-fb2aff92d5c3,,https://lda.gov/filings/public/filing/c52b5521-0a2a-4108-b302-fb2aff92d5c3/print/,2026-09-14,"{""filing_uuid"":""c52b5521-0a2a-4108-b302-fb2aff92d5c3"",""filing_type"":""2TY"",""filing_year"":2020,""filing_period"":""second_quarter"",""income"":null,""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income/expenses,https://lda.gov/api/v1/filings/c52b5521-0a2a-4108-b302-fb2aff92d5c3/,202234,FACEBOOK,,USD,2020-07-07T14:59:31.553000-04:00,2TY,2nd Quarter - Termination (No Activity),c52b5521-0a2a-4108-b302-fb2aff92d5c3,,[],lobbying_unquantified_report,Meta,2020,2,401104652,DAVID WADE/GREENLIGHT STRATEGIES LLC,yes,sources/lda-facebook-2020-p1.json,OPEN
L-c534286e-fd2d-48d2-8822-402354003625,80000.00,https://lda.gov/filings/public/filing/c534286e-fd2d-48d2-8822-402354003625/print/,2026-09-14,"{""filing_uuid"":""c534286e-fd2d-48d2-8822-402354003625"",""filing_type"":""Q2"",""filing_year"":2025,""filing_period"":""second_quarter"",""income"":""80000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c534286e-fd2d-48d2-8822-402354003625/,194148,MICROSOFT CORPORATION,False,USD,2025-07-21T10:45:37-04:00,Q2,2nd Quarter - Report,c534286e-fd2d-48d2-8822-402354003625,LBR,"[""Workforce related issues as follows: Artificial Intelligence (AI) Workforce Innovation and Opportunity Act (WIOA) Executive Order 14277, Advancing Artificial Intelligence Education for American Youth, Entirety Executive Order 14278, Preparing Americans for High-Paying Skilled Trade Jobs of the Future, Entirety""]",lobbying_external_fees,Microsoft,2025,2,400685041,PENN HILL GROUP,yes,sources/lda-microsoft-2025-p2.json,KEEP
L-c53b8957-5e36-4639-9aba-39a014f658e0,60000.00,https://lda.gov/filings/public/filing/c53b8957-5e36-4639-9aba-39a014f658e0/print/,2026-09-14,"{""filing_uuid"":""c53b8957-5e36-4639-9aba-39a014f658e0"",""filing_type"":""Q4"",""filing_year"":2024,""filing_period"":""fourth_quarter"",""income"":""60000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c53b8957-5e36-4639-9aba-39a014f658e0/,211745,GOOGLE CLIENT SERVICES LLC,,USD,2025-01-21T08:14:03-05:00,Q4,4th Quarter - Report,c53b8957-5e36-4639-9aba-39a014f658e0,ADV;CSP;LBR;SCI;TRD,"[""Competition regulation and antitrust, including issues related to online platforms, self-preferencing, online advertising, and app market access."", ""H.R.538 / S. 90, Informing Consumers about Smart Devices Act. Issues related to online consumer protection, including S. 1409, Kids Online Safety Act, S. 1418, Childrens Online Privacy Protection Act, S. 395, Clean Slate for Kids Online Act, S. 474, the REPORT Act, and S. 1207, EARN It Act."", ""Regulation of online advertising."", ""Issues related to artificial intelligence."", ""Issues related to the World Trade Organization and digital trade rules.""]",lobbying_external_fees,Google,2024,4,401105121,"MARSHALL & POPP, LLC",yes,sources/lda-google-2024-p3.json,KEEP
L-c5678ee3-ccc2-4f36-8936-77a65ebb9672,75000.00,https://lda.gov/filings/public/filing/c5678ee3-ccc2-4f36-8936-77a65ebb9672/print/,2026-09-14,"{""filing_uuid"":""c5678ee3-ccc2-4f36-8936-77a65ebb9672"",""filing_type"":""Q4"",""filing_year"":2025,""filing_period"":""fourth_quarter"",""income"":""75000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c5678ee3-ccc2-4f36-8936-77a65ebb9672/,211551,AMAZON.COM SERVICES LLC,,USD,2026-01-20T11:11:10-05:00,Q4,4th Quarter - Report,c5678ee3-ccc2-4f36-8936-77a65ebb9672,TRD,"[""Country of origin labeling""]",lobbying_external_fees,Amazon,2025,4,12675,THE DUBERSTEIN GROUP INC.,yes,sources/lda-amazon-2025-p4.json,KEEP
L-c56caace-7bec-410d-a382-9374838d5c4d,22500.00,https://lda.gov/filings/public/filing/c56caace-7bec-410d-a382-9374838d5c4d/print/,2026-09-14,"{""filing_uuid"":""c56caace-7bec-410d-a382-9374838d5c4d"",""filing_type"":""Q2"",""filing_year"":2025,""filing_period"":""second_quarter"",""income"":""22500.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c56caace-7bec-410d-a382-9374838d5c4d/,184332,META PLATFORMS INC (FORMERLY FACEBOOK INC AND VARIOUS SUBSIDIARIES,,USD,2025-07-21T19:11:23-04:00,Q2,2nd Quarter - Report,c56caace-7bec-410d-a382-9374838d5c4d,BAN;LAW,"[""Data privacy, and platform integrity issues"", ""Issues related to encryption and privacy policy""]",lobbying_external_fees,Meta,2025,2,313533,HOLLIER & ASSOCIATES,yes,sources/lda-facebook-2025-p1.json,KEEP
L-c5a97a74-95de-409c-b01e-abce511d4a1b,40000.00,https://lda.gov/filings/public/filing/c5a97a74-95de-409c-b01e-abce511d4a1b/print/,2026-09-14,"{""filing_uuid"":""c5a97a74-95de-409c-b01e-abce511d4a1b"",""filing_type"":""Q2"",""filing_year"":2019,""filing_period"":""second_quarter"",""income"":""40000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c5a97a74-95de-409c-b01e-abce511d4a1b/,186641,GOOGLE CLIENT SERVICES LLC (FORMERLY REPORTING AS GOOGLE),,USD,2019-09-24T17:44:48.823000-04:00,Q2,2nd Quarter - Report,c5a97a74-95de-409c-b01e-abce511d4a1b,LAW,"[""Matters related to Internet privacy.""]",lobbying_external_fees,Google,2019,2,320793,JST STRATEGIES LLC (JOCHUM SHORE & TROSSEVIN PC),yes,sources/lda-google-2019-p3.json,KEEP
L-c5c2bfd9-eb7f-47a9-bbd1-4a10343b91aa,50000.00,https://lda.gov/filings/public/filing/c5c2bfd9-eb7f-47a9-bbd1-4a10343b91aa/print/,2026-09-14,"{""filing_uuid"":""c5c2bfd9-eb7f-47a9-bbd1-4a10343b91aa"",""filing_type"":""Q3"",""filing_year"":2023,""filing_period"":""third_quarter"",""income"":""50000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c5c2bfd9-eb7f-47a9-bbd1-4a10343b91aa/,54828,"GOOGLE CLIENT SERVICES, LLC",False,USD,2023-10-17T18:08:24-04:00,Q3,3rd Quarter - Report,c5c2bfd9-eb7f-47a9-bbd1-4a10343b91aa,TRD,"[""Advocate for congressional support and signatories to letter to Administration and OECD to combat Canadas unilateral imposition of a digital services tax.""]",lobbying_external_fees,Google,2023,3,401105569,RYAN COSTELLO STRATEGIES,yes,sources/lda-google-2023-p2.json,KEEP
L-c5f96257-267a-4bac-b5c8-e412abac389e,60000.00,https://lda.gov/filings/public/filing/c5f96257-267a-4bac-b5c8-e412abac389e/print/,2026-09-14,"{""filing_uuid"":""c5f96257-267a-4bac-b5c8-e412abac389e"",""filing_type"":""Q4"",""filing_year"":2021,""filing_period"":""fourth_quarter"",""income"":""60000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c5f96257-267a-4bac-b5c8-e412abac389e/,163139,"META PLATFORMS, INC.",,USD,2022-01-20T15:01:48.783000-05:00,Q4,4th Quarter - Report,c5f96257-267a-4bac-b5c8-e412abac389e,TAX,"[""Issues related to international tax and H.R. 5376, Bill to provide for reconciliation pursuant to title II of S. Con. Res. 14.""]",lobbying_external_fees,Meta,2021,4,65976,"CAPITOL TAX PARTNERS, LLP",yes,sources/lda-meta-platforms-2021-p4.json,KEEP
L-c6002597-5456-424e-af50-e60a282d29ab,60000.00,https://lda.gov/filings/public/filing/c6002597-5456-424e-af50-e60a282d29ab/print/,2026-09-14,"{""filing_uuid"":""c6002597-5456-424e-af50-e60a282d29ab"",""filing_type"":""Q3"",""filing_year"":2022,""filing_period"":""third_quarter"",""income"":""60000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c6002597-5456-424e-af50-e60a282d29ab/,182923,"AMAZON.COM, INC.",,USD,2022-10-20T10:00:30-04:00,Q3,3rd Quarter - Report,c6002597-5456-424e-af50-e60a282d29ab,CPI;CSP;FOO;TRA,"[""Issues related to infrastructure; H.R. 3684 Infrastructure Investment and Jobs Act; sustainable aviation fuel; Sustainable Skies Act (H.R.3440/S.2263)"", ""Issues related to broadband internet and telecommunications; H.R. 3684 Infrastructure Investment and Jobs Act; FY23 NDAA; The Fair Pricing with Cost Transparency Act; American Innovation and Choice Online Act (S. 2992)"", ""Issues related to consumer protection and data privacy; consumer issues; INFORM Act (S. 3431); American Innovation and Choice Online Act (S. 2992)"", ""Issues related to labeling and nutrition; Issues related to infant formula.""]",lobbying_external_fees,Amazon,2022,3,308775,MONUMENT ADVOCACY,yes,sources/lda-amazon-2022-p4.json,KEEP
L-c618b5ee-5c9e-4ea7-ab48-49dac7109167,20000.00,https://lda.gov/filings/public/filing/c618b5ee-5c9e-4ea7-ab48-49dac7109167/print/,2026-09-14,"{""filing_uuid"":""c618b5ee-5c9e-4ea7-ab48-49dac7109167"",""filing_type"":""Q3"",""filing_year"":2021,""filing_period"":""third_quarter"",""income"":""20000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown. Client expressly names an intermediary; excluded from direct external-fee totals to avoid counting subcontracts twice.",income,https://lda.gov/api/v1/filings/c618b5ee-5c9e-4ea7-ab48-49dac7109167/,203105,TEAM HALLAHAN LLC (ON BEHALF OF AMAZON WEB SERVICES),,USD,2021-10-19T12:42:12.860000-04:00,Q3,3rd Quarter - Report,c618b5ee-5c9e-4ea7-ab48-49dac7109167,CPI,"[""FY/22 Appropriations (DOD, LHHS, E&W, MilCon, Leg Branch, Ag, CJS, Interior, FSGG, Transportation, Housing and Urban Development) related to Federal IT technology modernization, cloud computing usage, Open Data Act, federal workforce, FirstNet, and Artificial Intelligence.""]",lobbying_subcontractor_fees,Amazon,2021,3,401105055,"BERQUAM VENTURES, LLC",yes,sources/lda-amazon-2021-p3.json,KEEP
L-c6408ab6-db02-4cd5-b9a4-83e8e68e72e7,50000.00,https://lda.gov/filings/public/filing/c6408ab6-db02-4cd5-b9a4-83e8e68e72e7/print/,2026-09-14,"{""filing_uuid"":""c6408ab6-db02-4cd5-b9a4-83e8e68e72e7"",""filing_type"":""Q2"",""filing_year"":2023,""filing_period"":""second_quarter"",""income"":""50000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c6408ab6-db02-4cd5-b9a4-83e8e68e72e7/,50383,"META PLATFORMS, INC.",False,USD,2023-07-17T13:40:09-04:00,Q2,2nd Quarter - Report,c6408ab6-db02-4cd5-b9a4-83e8e68e72e7,LAW,"[""Privacy shield Competition S. 1094 The Journalism Competition and Preservation Act Privacy""]",lobbying_external_fees,Meta,2023,2,296271,"MINDSET ADVOCACY, LLC",yes,sources/lda-meta-platforms-2023-p2.json,KEEP
L-c653c107-1608-4e09-9b9f-47bab7fd6f2e,20000.00,https://lda.gov/filings/public/filing/c653c107-1608-4e09-9b9f-47bab7fd6f2e/print/,2026-09-14,"{""filing_uuid"":""c653c107-1608-4e09-9b9f-47bab7fd6f2e"",""filing_type"":""Q1"",""filing_year"":2019,""filing_period"":""first_quarter"",""income"":""20000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c653c107-1608-4e09-9b9f-47bab7fd6f2e/,203320,GOOGLE CLIENT SERVICES LLC,,USD,2019-04-22T17:05:02.433000-04:00,Q1,1st Quarter - Report,c653c107-1608-4e09-9b9f-47bab7fd6f2e,TEC,"[""Privacy, competition and tech policy issues""]",lobbying_external_fees,Google,2019,1,401105159,FULCRUM PUBLIC AFFAIRS LLC,yes,sources/lda-google-2019-p1.json,KEEP
L-c659f580-14fd-4a5a-a30c-fbafa32f8f08,30000.00,https://lda.gov/filings/public/filing/c659f580-14fd-4a5a-a30c-fbafa32f8f08/print/,2026-09-14,"{""filing_uuid"":""c659f580-14fd-4a5a-a30c-fbafa32f8f08"",""filing_type"":""Q2"",""filing_year"":2021,""filing_period"":""second_quarter"",""income"":""30000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/c659f580-14fd-4a5a-a30c-fbafa32f8f08/,184316,MICROSOFT,,USD,2021-07-20T20:31:45.103000-04:00,Q2,2nd Quarter - Report,c659f580-14fd-4a5a-a30c-fbafa32f8f08,TAX,"[""Domestic and international tax reform""]",lobbying_external_fees,Microsoft,2021,2,313533,HOLLIER & ASSOCIATES,yes,sources/lda-microsoft-2021-p3.json,KEEP
